id,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,LONG,LAT
3773,TALBERT MEDICAL GROUP WALK-IN CENTER - ANAHEIM,714-995-1000,1236 NORTH MAGNOLIA AVENUE, ,ANAHEIM,CA,92801,-117.9754696,33.8508561
3774,TALBERT MEDICAL GROUP WALK-IN CENTER - FOUNTAIN VALLEY,714-964-6229,9930 TALBERT AVENUE, ,FOUNTAIN VALLEY,CA,92708,-117.9555212,33.7011722
3775,URGENT MEDICAL CENTER - SALMON CREEK,360-571-9799,14201 NORTHEAST 20TH AVENUE,SUITE 3101,VANCOUVER,WA,98686,-122.6506629,45.724395200000004
3776,FAMILY CARE AND URGENT MEDICAL CLINICS - HAZEL DELL,360-574-2900,7701 NORTHEAST STATE HIGHWAY 99, ,VANCOUVER,WA,98665,-122.6617165,45.6775016
3777,SIERRA MEDICAL GROUP,661-945-9411,44469 10TH STREET WEST, ,LANCASTER,CA,93534,-118.1484487,34.69147
3778,ROCKWOOD - MAIN CLINIC,509-838-2531,400 EAST 5TH AVENUE, ,SPOKANE,WA,99202,-117.4051702,47.650720899999996
3779,FIRST CARE,870-932-3339,1001 WEST PARKER ROAD, ,JONESBORO,AR,72404,-90.7527683,35.8353114
3780,LUTHERAN SOUTHWEST URGENT CARE,303-403-6520,13402 WEST COAL MINE AVENUE,SUITE 110,LITTLETON,CO,80127,-105.15262849999999,39.6042715
3781,SHERWOOD URGENT CARE,501-268-6831,610 SHEPHERD WAY, ,SEARCY,AR,72143,-91.7106517,35.24324910000001
3782,NEXTCARE URGENT CARE - BROOMFIELD,303-439-4544,4590 WEST 121ST AVENUE, ,BROOMFIELD,CO,80020,-105.04586570000001,39.914983
3783,SARATOGA MEDICAL CENTER,361-852-0852,3434 SARATOGA BOULEVARD, ,CORPUS CHRISTI,TX,78415,-97.4221277,27.7049346
3784,URGENT CARE ALLEN,972-747-0777,820 SOUTH ALMA DRIVE, ,ALLEN,TX,75013,-96.71178259999999,33.0860537
3785,EXPRESS CARE,480-831-0150,2034 SOUTH ALMA SCHOOL ROAD,SUITE 2,MESA,AZ,85210,-111.8601429,33.3778334
3786,SAINT LUKES URGENT CARE CENTER - KIRKWOOD,314-965-6871,455 SOUTH KIRKWOOD ROAD, ,KIRKWOOD,MO,63122,-90.40688109999999,38.5750849
3787,SAINT LUKES URGENT CARE CENTER - WELDON SPRING,636-300-0370,1051 WOLFRUM CROSSING, ,WELDON SPRING,MO,63304,-90.6450247,38.728463299999994
3788,WRIGHT- SANDY URGENT CARE,520-459-8990,2585 EAST WILCOX DRIVE, ,SIERRA VISTA,AZ,85635,-110.27193179999999,31.5524613
3789,COLORADO SPRINGS HEALTH PARTNERS - URGENT CARE,719-636-2999,209 SOUTH NEVADA AVENUE,2ND FLOOR,COLORADO SPRINGS,CO,80903,-104.82117779999999,38.8302349
3790,AFTEROURS URGENT CARE SOUTH,303-861-7878,200 WEST COUNTY LINE ROAD,SUITE 100,HIGHLANDS RANCH,CO,80129,-104.99128229999998,39.5641896
3791,SEDONA URGENT CARE,928-203-4813,2530 WEST STATE HIGHWAY 89 ALTERNATE, ,SEDONA,AZ,86336,-111.80407029999999,34.8632282
3792,CHANDLER VALLEY URGENT CARE,480-792-1025,936 WEST CHANDLER BOULEVARD,SUITE 1,CHANDLER,AZ,85225,-111.8575124,33.3063881
3793,ASHLEY PEDIATRICS DAY AND NIGHT CLINIC,956-686-2700,801 EAST NOLANA AVENUE, ,MCALLEN,TX,78504,-98.2043042,26.2379641
3794,MEDCENTER SOUTH,918-252-9300,10221 EAST 81ST STREET SOUTH, ,TULSA,OK,74133,-95.8624223,36.046867
3795,ACCESS MEDICAL CENTER,405-470-1500,10701 NORTH ROCKWELL AVENUE, ,OKLAHOMA CITY,OK,73162,-97.6387872,35.578691600000006
3796,PARK MEADOWS OUTPATIENT SURGERY,303-706-1100,7430 PARK MEADOWS DRIVE,SUITE 300,LONE TREE,CO,80124,-104.9023894,39.5603922
3797,GOLDEN RIDGE SURGERY CENTER,303-963-1500,660 GOLDEN RIDGE ROAD,SUITE 110,GOLDEN,CO,80401,-105.2059494,39.7281438
3798,SHAWNEE MISSION URGENT CARE,913-362-0291,5555 WEST 58TH STREET,SUNFLOWER MEDICAL BUILDING,MISSION,KS,66202,-94.6498145,39.023844200000006
3799,PARK MEADOWS SURGICAL CENTER PROFESSIONAL LIMITED LIABILITY COMPANY,303-468-1856,9094 EAST MINERAL AVENUE,SUITE 260,CENTENNIAL,CO,80112,-104.88382859999999,39.5737099
3800,SPRINGFIELD CLINIC PROMPT CARE - WEST,217-787-0727,2200 WABASH AVENUE, ,SPRINGFIELD,IL,62704,-89.69726779999999,39.7635007
3801,SPRINGFIELD CLINIC PROMPT CARE - MAIN CAMPUS,217-753-2273,1025 SOUTH 7TH STREET, ,SPRINGFIELD,IL,62703,-89.64742679999999,39.791084399999995
3802,AFTER HOURS MEDICAL CARE,801-545-0600,1126 DRAPER PARKWAY, ,DRAPER,UT,84020,-111.857032,40.5273555
3803,HOUSTON URGENT CARE CLINIC,281-558-4300,13977 WESTHEIMER ROAD,SUITE D,HOUSTON,TX,77077,-95.63612940000002,29.735315399999998
3804,MOUNTAIN MEDICAL URGENT CARE,801-768-1555,127 EAST MAIN STREET,SUITE E,LEHI,UT,84043,-111.8470115,40.3882043
3805,WEST MONROE URGENT CARE CENTER,318-998-4878,1416 NATCHITOCHES STREET, ,WEST MONROE,LA,71292,-92.13790420000001,32.495652299999996
3806,FIRSTMED MURRAY URGENT CARE,801-266-6483,5911 FASHION BOULEVARD, ,MURRAY,UT,84107,-111.8826284,40.6420459
3807,EAST VALLEY URGENT CARE,480-722-9828,641 WEST WARNER ROAD, ,GILBERT,AZ,85233,-111.8037422,33.3348934
3808,SHERWOOD URGENT CARE - HEBER,501-589-3015,6134 HEBER SPRINGS ROAD WEST, ,QUITMAN,AR,72131,-92.2238263,35.377364
3809,GERMANTOWN MINOR MEDICAL,901-754-8880,2018 SOUTH GERMANTOWN ROAD, ,GERMANTOWN,TN,38138,-89.80717840000001,35.094052399999995
3810,ASPEN MEDICAL GROUP - URGENT CARE,651-641-7021,7920 OLD CEDAR AVENUE SOUTH, ,MINNEAPOLIS,MN,55425,-93.2486734,44.8589868
3811,FASTCARE OF TWIN CITIES MEDICAL CLINIC,612-285-9996,3264 WEST LAKE STREET, ,MINNEAPOLIS,MN,55416,-93.32144840000001,44.949159
3812,CITY CENTRE URGENT CARE,763-504-6440,21395 JOHN MILLESS DRIVE, ,ROGERS,MN,55374,-93.5506522,45.1919157
3813,WARRENS WALK IN CLINIC,608-374-6671,101 UNITY ROAD, ,WARRENS,WI,54666,-90.5352604,44.123329999999996
3814,SANFORD CLINIC ACUTE CARE - 41ST AND SERTOMA,605-332-2883,7220 WEST 41ST STREET, ,SIOUX FALLS,SD,57106,-96.8149022,43.515557799999996
3815,URGENT CARE CENTER OF NORFOLK,402-844-3830,2024 WEST PASEWALK AVENUE, ,NORFOLK,NE,68701,-97.4390051,42.026158200000005
3816,MIDWEST MINOR MEDICAL,402-827-6502,13518 WEST CENTER ROAD, ,OMAHA,NE,68144,-96.1235699,41.2344343
3817,FAIRVIEW URGENT CARE - BROOKLYN PARK,763-572-5700,10000 ZANE AVENUE NORTH, ,BROOKLYN PARK,MN,55443,-93.35749940000001,45.1371134
3818,ALEGENT HEALTH EXPRESS CARE - BELLEVUE,402-291-3373,3308 SAMSON WAY, ,BELLEVUE,NE,68123,-95.96291550000001,41.139698100000004
3819,URGENT CARE NOW,307-265-3600,3230 CY AVENUE, ,CASPER,WY,82604,-106.3605879,42.827095899999996
3820,ALLINA MEDICAL CLINIC - COON RAPIDS,763-780-9155,9055 SPRINGBROOK DRIVE, ,COON RAPIDS,MN,55433,-93.2724707,45.135242299999994
3821,MARINER MEDICAL CLINIC URGENT CARE AND PHYSICAL THERAPY,715-395-3950,109 NORTH 28TH STREET EAST, ,SUPERIOR,WI,54880,-92.07024090000002,46.706684
3822,ALEGENT HEALTH EXPRESS CARE - APPLEWOOD CENTRE,402-537-1740,9717 Q STREET, ,OMAHA,NE,68127,-96.0640422,41.2037908
3823,SOUTHGLEN FAMILY PRACTICE,515-953-1500,7481 UNITED STATES HIGHWAY 69, ,DES MOINES,IA,50320,-93.59207950000001,41.5168883
3824,FORT DODGE COMMUNITY HEALTH CENTER,515-576-6500,126 NORTH 10TH STREET, ,FORT DODGE,IA,50501,-94.1855467,42.5072458
3825,CHILDRENS URGENT CARE - EAGLE RUN,402-955-3600,13808 WEST MAPLE ROAD,SUITE 100,OMAHA,NE,68164,-96.1292412,41.2927633
3826,NOW MEDICAL CENTERS - EAGAN URGENT CARE,952-593-9818,1970 RAHNCLIFF COURT, ,EAGAN,MN,55122,-93.20492440000001,44.7888092
3827,MCGREEVY CLINIC AVERA WEST - URGENT CARE,605-362-8544,6000 WEST 41ST STREET, ,SIOUX FALLS,SD,57106,-96.79928199999999,43.5151329
3828,CONCENTRA MEDICAL CENTER - OMAHA EAST,402-731-7990,2900 F STREET, ,OMAHA,NE,68107,-95.9547181,41.2200943
3829,BLACK HILLS PEDIATRICS AND NEONATOLOGY LIMITED LIABILITY PARTNERSHIP,605-341-7337,2905 5TH STREET, ,RAPID CITY,SD,57701,-103.2284368,44.0570115
3830,QUELLO CLINIC LIMITED - CENTENNIAL LAKES,952-985-8155,7373 FRANCE AVENUE SOUTH,200 CENTENNIAL LAKES MEDICAL CENTER,EDINA,MN,55435,-93.3274262,44.869072700000004
3831,NOW MEDICAL CENTERS - ARDEN HILLS EXPRESS CARE,952-593-9818,3717 LEXINGTON AVENUE NORTH, ,ARDEN HILLS,MN,55112,-93.1485717,45.053025500000004
3832,RAPID CITY MEDICAL CENTER - URGENT CARE,605-388-5590,2820 MOUNT RUSHMORE ROAD, ,RAPID CITY,SD,57701,-103.2313542,44.0572641
3833,PHYSICIANS IMMEDIATE CARE - ROCKFORD-MORSAY CLINIC,815-395-1100,4350 MORSAY DRIVE, ,ROCKFORD,IL,61107,-89.03044109999999,42.2673529
3834,RED LODGE CLINIC,406-446-2412,10 OAKES AVENUE, ,RED LODGE,MT,59068,-109.2478703,45.1863415
3835,POWELL VALLEY HEALTH CARE - EXPRESS CARE,307-754-7708,450 MOUNTAIN VIEW STREET,BUILDING A,POWELL,WY,82435,-108.7701267,44.7560095
3836,CONCENTRA URGENT CARE - OMAHA WEST,402-331-8555,9602 M STREET, ,OMAHA,NE,68127,-96.0628375,41.2117881
3837,DULUTH CLINIC URGENT CARE,218-786-6000,400 EAST 3RD STREET,SUITE 4,DULUTH,MN,55805,-92.0958875,46.7928784
3838,NOW MEDICAL CENTERS - STILLWATER EXPRESS CARE,952-593-9818,1801 MARKET DRIVE, ,STILLWATER,MN,55082,-92.8382421,45.0391982
3839,SANFORD CLINIC ACUTE CARE - 26TH AND SYCAMORE,605-332-2883,4405 EAST 26TH STREET, ,SIOUX FALLS,SD,57103,-96.67324029999999,43.5285685
3840,KAYSVILLE CLINIC,801-544-4227,934 SOUTH MAIN STREET, ,LAYTON,UT,84041,-111.9540615,41.046107899999996
3841,LAKEVIEW FAMILY MEDICINE,515-241-2600,6000 UNIVERSITY AVENUE,SUITE 101,WEST DES MOINES,IA,50266,-93.7962004,41.599067600000005
3842,IOWA HEALTH PHYSICIANS AND CLINICS - ANKENY CLINIC,515-964-4600,1105 NORTH ANKENY BOULEVARD, ,ANKENY,IA,50021,-93.5994387,41.7411286
3843,MARSHFIELD CLINIC - MERRILL CENTER,715-539-0101,1205 O'DAY STREET, ,MERRILL,WI,54452,-89.6826022,45.1737559
3844,CRAVEN-HAGAN CLINIC,701-572-7651,1213 15TH AVENUE WEST, ,WILLISTON,ND,58801,-103.64597420000001,48.1550118
3845,RAPID CITY MEDICAL CENTER - EMERGICLINIC,605-348-4645,2201 JACKSON BOULEVARD, ,RAPID CITY,SD,57702,-103.25508409999999,44.0719553
3846,WESTHEALTH URGENT CARE,763-577-7160,2855 CAMPUS DRIVE, ,PLYMOUTH,MN,55441,-93.4542785,45.011039200000006
3847,FAIRVIEW HUGO CLINIC,651-466-1900,14663 MERCANTILE DRIVE NORTH, ,HUGO,MN,55038,-93.0155342,45.1625585
3848,MAPLE GROVE URGENT CARE CENTER,763-420-5279,12000 ELM CREEK BOULEVARD NORTH, ,MAPLE GROVE,MN,55369,-93.4333794,45.0955934
3849,EXPRESS HEALTHCARE,763-795-9363,10190 BALTIMORE STREET NORTHEAST, ,BLAINE,MN,55449,-93.2340818,45.1549464
3850,HEALTHEAST URGENT CARE,651-232-6348,724 19TH AVENUE NORTH, ,SOUTH SAINT PAUL,MN,55075,-93.05707890000001,44.902471899999995
3851,MONTICELLO CLINIC - URGENT CARE,763-295-2921,1107 HART BOULEVARD, ,MONTICELLO,MN,55362,-93.77793390000001,45.3000787
3852,APPLE VALLEY-URGENT CARE,952-432-4141,14655 GALAXIE AVENUE WEST, ,APPLE VALLEY,MN,55124,-93.2086329,44.7368576
3853,Q AND R CLINIC - MANDAN EAST,701-667-5000,102 MANDAN AVENUE, ,MANDAN,ND,58554,-100.8706427,46.8293916
3854,HEALTHPARTNERS RIVERSIDE CLINIC,612-371-1600,2220 RIVERSIDE AVENUE SOUTH, ,MINNEAPOLIS,MN,55454,-93.2402168,44.9680766
3855,THE DOCTORS OFFICE - AFTER HOURS URGENT CARE,952-380-5288,6600 EXCELSIOR BOULEVARD,SUITE 131,SAINT LOUIS PARK,MN,55426,-93.3636749,44.9274263
3856,Q AND R CLINIC - MANDAN NORTH,701-667-5100,910 18TH STREET NORTHWEST, ,MANDAN,ND,58554,-100.90691329999999,46.8415315
3857,HEALTHPARTNERS SAINT PAUL CLINIC,651-293-8100,205 SOUTH WABASHA STREET, ,SAINT PAUL,MN,55107,-93.0880588,44.9367178
3858,ROSEDALE MEDICAL CENTER - URGENT CARE,763-785-4300,1835 WEST COUNTY ROAD C, ,SAINT PAUL,MN,55113,-93.1782255,45.021660499999996
3859,GRAND VIEW HEALTH SYSTEM - WALK IN CLINIC,906-932-7662,10565 GRANDVIEW LANE, ,IRONWOOD,MI,49938,-90.1080138,46.4804976
3860,PARK NICOLLET CLINIC - CARLSON PARKWAY,952-993-4560,15111 TWELVE OAKS CENTER DRIVE, ,MINNETONKA,MN,55305,-93.4711583,44.9729519
3861,WEST PARK URGENT CARE CLINIC,307-587-7207,702 YELLOWSTONE AVENUE, ,CODY,WY,82414,-109.07546699999999,44.5165062
3862,CAMPBELL COUNTY MEMORIAL HOSPITAL WALK IN CLINIC,307-688-9255,407 SOUTH MEDICAL ARTS COURT,SUITE F,GILLETTE,WY,82716,-105.52057350000001,44.290757899999996
3863,ALLINA MEDICAL CLINIC - SHOREVIEW URGENT CARE,651-483-5461,4194 NORTH LEXINGTON AVENUE, ,SHOREVIEW,MN,55126,-93.1464219,45.068043200000005
3864,THE DOCTORS OFFICE - AFTER HOURS URGENT CARE,952-942-7337,800 PRAIRIE CENTER DRIVE, ,EDEN PRAIRIE,MN,55344,-93.44403340000001,44.8639285
3865,DEAN RIVERVIEW URGENT CARE,608-741-2848,580 NORTH WASHINGTON STREET, ,JANESVILLE,WI,53548,-89.0347666,42.6896029
3866,UINTA URGENT CARE,307-789-6111,75 YELLOW CREEK ROAD,SUITE 202,EVANSTON,WY,82930,-110.96801570000001,41.2548155
3867,MERITCARE,218-333-4700,1705 ANNE STREET NORTHWEST, ,BEMIDJI,MN,56601,-94.9051631,47.505739899999995
3868,FAIRVIEW URGENT CARE - EAGAN,651-406-8877,1440 DUCKWOOD DRIVE, ,EAGAN,MN,55122,-93.16957009999999,44.826468299999995
3869,ALLINA MEDICAL CLINIC,651-480-4200,1285 NININGER ROAD, ,HASTINGS,MN,55033,-92.87421640000001,44.747942200000004
3870,DEAN WEST CLINIC AND URGENT CARE,608-824-4800,752 NORTH HIGH POINT ROAD, ,MADISON,WI,53717,-89.5196447,43.0770544
3871,NOW MEDICAL CENTERS - SAINT ANTHONY URGENT CARE,612-706-2980,2600 39TH AVENUE NORTHEAST, ,SAINT ANTHONY,MN,55421,-93.2222574,45.0391296
3872,NOW MEDICAL CENTERS - SAVAGE EXPRESS CARE,952-593-9818,14075 STATE HIGHWAY 13 SOUTH, ,SAVAGE,MN,55378,-93.3775218,44.7487184
3873,WEST RIVER HEALTH CLINIC - NEW ENGLAND CLINIC,701-579-4507,850 2ND AVENUE WEST, ,NEW ENGLAND,ND,58647,-102.87131579999999,46.5400881
3874,PARK NICOLLET CLINIC - SAINT LOUIS PARK,952-993-1000,3850 PARK NICOLLET BOULEVARD, ,SAINT LOUIS PARK,MN,55416,-93.3462532,44.9337641
3875,AURORA URGENT CARE,701-732-2710,4350 SOUTH WASHINGTON STREET,SUITE 100,GRAND FORKS,ND,58201,-97.0468767,47.8773732
3876,SOUTHEAST MEDICAL CENTER,701-742-3267,420 SOUTH 7TH STREET, ,OAKES,ND,58474,-98.090098,46.134024700000005
3877,NORTHLAND COMMUNITY HEALTH CENTER,701-363-2296,122 EAST 2ND STREET, ,MCCLUSKY,ND,58463,-100.4415515,47.4851282
3878,FAIRLIGHT WALK IN CLINIC,701-577-9255,3 4TH STREET, ,WILLISTON,ND,58801,-103.621768,48.1477141
3879,BULLHOOK COMMUNITY HEALTH CENTER INCORPORATED,406-265-4541,110 13TH STREET, ,HAVRE,MT,59501,-109.68345259999998,48.539071500000006
3880,COLLEGE DRIVE URGENT CARE,307-637-2800,4136B LARAMIE STREET, ,CHEYENNE,WY,82001,-104.7594522,41.1518799
3881,URGENT CARE OF OMAHA,402-334-2300,17650 WRIGHT STREET, ,OMAHA,NE,68130,-96.1911286,41.233405700000006
3882,CONCENTRA MEDICAL CENTER - MOLINE,309-764-9675,555 VALLEY VIEW DRIVE, ,MOLINE,IL,61265,-90.5309036,41.4737437
3883,YELLOWSTONE FAMILY MEDICAL CENTER,406-646-0200,236 YELLOWSTONE AVENUE, ,WEST YELLOWSTONE,MT,59758,-111.1038959,44.658375299999996
3884,MERITCARE - VALLEY CITY,701-845-6000,520 CHAUTAUQUA BOULEVARD, ,VALLEY CITY,ND,58072,-97.9947887,46.9281158
3885,GREAT FALLS CLINIC - FAIRFIELD OFFICE,406-467-2304,324 CENTRAL AVENUE, ,FAIRFIELD,MT,59436,-111.9819841,47.6143657
3886,VALLEY MEDICAL CLINIC,308-889-3376,100 WEST 3RD STREET, ,BIG SPRINGS,NE,69122,-102.07483459999999,41.064149
3887,YANKTON MEDICAL CLINIC URGENT CARE,605-665-7841,1104 WEST 8TH STREET, ,YANKTON,SD,57078,-97.4107745,42.8766438
3888,QUELLO CLINIC LIMITED - LAKEVILLE,952-985-8655,17599 KENWOOD TRAIL, ,LAKEVILLE,MN,55044,-93.28588640000001,44.6941477
3889,CHILDRENS URGENT CARE - HARVEY OAKS,402-955-7200,14421 DUPONT COURT, ,OMAHA,NE,68144,-96.13951170000001,41.236824
3890,NOW MEDICAL CENTERS - ROGERS EXPRESS CARE,952-593-9818,13855 ROGERS DRIVE, ,ROGERS,MN,55374,-93.55148929999999,45.206126899999994
3891,PARK NICOLLET CLINIC - BURNSVILLE,952-993-8607,14000 FAIRVIEW DRIVE, ,BURNSVILLE,MN,55337,-93.27525340000001,44.749036100000005
3892,FAMILY HEALTH CARE OF SIOUXLAND URGENT CARE - NORTHSIDE CLINIC,712-239-4300,4230 HAMILTON BOULEVARD, ,SIOUX CITY,IA,51104,-96.4061438,42.5432171
3893,METHODIST PHYSICIANS CLINIC - NORTHWEST,402-354-7500,10710 FORT STREET, ,OMAHA,NE,68134,-96.0799833,41.30713970000001
3894,URBANDALE FAMILY PHYSICIANS,515-276-3406,2901 86TH STREET, ,URBANDALE,IA,50322,-93.7350891,41.6209408
3895,AFFILIATED COMMUNITY MEDICAL CENTER - WILLMAR,320-231-5000,101 WILLMAR AVENUE SOUTHWEST, ,WILLMAR,MN,56201,-95.043684,45.1100575
3896,GENESIS CONVENIENT CARE - BETTENDORF,563-421-3700,4017 DEVILS GLEN ROAD, ,BETTENDORF,IA,52722,-90.48169240000001,41.5619658
3897,UNIVERSITY OF IOWA FAMILY CARE - FAMILY PRACTICE,319-339-7472,1130 SOUTH SCOTT BOULEVARD, ,IOWA CITY,IA,52240,-91.4823546,41.6481662
3898,URGENT CARE AT PRAIRIE MEDICAL,319-553-0828,4612 PRAIRIE PARKWAY,SUITE 100,CEDAR FALLS,IA,50613,-92.4384749,42.497065299999996
3899,BELGRADE URGENT CARE,406-388-8708,403 WEST MAIN STREET, ,BELGRADE,MT,59714,-111.1823024,45.779286299999995
3900,CONCENTRA URGENT CARE - DAVENPORT,563-359-1170,3540 EAST 46TH STREET, ,DAVENPORT,IA,52807,-90.5196327,41.568337899999996
3901,MEDICAL ASSOCIATES CLINIC - CASCADE FAMILY HEALTH CARE,563-852-7756,805 JOHNSON STREET SOUTHWEST, ,CASCADE,IA,52033,-91.01457940000002,42.295193299999994
3902,DOCTORSNOW WALK IN CARE - ALTOONA,515-270-1000,3770 8TH STREET SOUTHWEST, ,ALTOONA,IA,50009,-93.507441,41.6429994
3903,AHN CLINIC,319-396-2000,9255 ATLANTIC DRIVE SOUTHWEST, ,CEDAR RAPIDS,IA,52404,-91.6786461,41.889991200000004
3904,NOW CARE,815-285-2273,841 NORTH GALENA AVENUE, ,DIXON,IL,61021,-89.489237,41.8544164
3905,HEALTH REACH,307-635-3500,2030 BLUEGRASS CIRCLE, ,CHEYENNE,WY,82009,-104.79237409999999,41.1599081
3906,IOWA HEALTH SYSTEMS - HIGHLAND PARK FAMILY PHYSICIANS,515-262-0404,1530 EAST EUCLID AVENUE, ,DES MOINES,IA,50313,-93.59648709999999,41.628276
3907,CONCENTRA URGENT CARE - DES MOINES,515-265-1020,2100 DIXON STREET, ,DES MOINES,IA,50316,-93.5887079,41.61292329999999
3908,DOCTORSNOW WALK IN CARE - WEST DES MOINES,515-270-1000,640 SOUTH 50TH STREET, ,WEST DES MOINES,IA,50265,-93.7696253,41.560505400000004
3909,ASPIRUS WESTON CLINIC - WALK IN,715-241-5404,4005 COMMUNITY CENTER DRIVE, ,WESTON,WI,54476,-89.5733758,44.897020899999994
3910,NOW MEDICAL CENTERS - ROSEVILLE URGENT CARE,651-635-0054,1955 COUNTY ROAD B2 WEST, ,ROSEVILLE,MN,55113,-93.1828927,45.0153435
3911,DOCTORSNOW WALK IN CARE - JOHNSTON,515-270-1000,5731 GREENDALE ROAD, ,JOHNSTON,IA,50131,-93.6992555,41.664218
3912,MERCY EAST URGENT CARE,515-643-2400,5900 EAST UNIVERSITY AVENUE, ,PLEASANT HILL,IA,50327,-93.4924187,41.5993951
3913,VINTON FAMILY MEDICAL CLINIC,319-472-6300,504 NORTH 9TH AVENUE, ,VINTON,IA,52349,-92.0129058,42.1746826
3914,CONCENTRA URGENT CARE - URBANDALE,515-278-6868,11144 AURORA AVENUE,BUILDING 13,URBANDALE,IA,50322,-93.7739165,41.637531
3915,MERCY WEST URGENT CARE,515-222-7010,1601 NORTHWEST 114TH STREET,SUITE 255,CLIVE,IA,50325,-93.77308459999999,41.6052114
3916,CRESCENT COMMUNITY HEALTH CENTER,563-690-2850,1789 ELM STREET, ,DUBUQUE,IA,52001,-90.6661859,42.5102155
3917,MERCY SERVICES CORALVILLE,319-248-0037,2055 OAKDALE BOULEVARD, ,CORALVILLE,IA,52241,-91.5902326,41.7046108
3918,SOLON FAMILY PRACTICE CLINIC,319-624-2991,510 WEST MAIN STREET,SUITE A,SOLON,IA,52333,-91.5000306,41.807483500000004
3919,WESTSIDE URGENT CARE CENTER,319-396-1983,2375 EDGEWOOD ROAD SOUTHWEST, ,CEDAR RAPIDS,IA,52404,-91.7152367,41.955834499999995
3920,BOWMAN WOODS FAMILY MEDICINE - URGENT CARE,319-832-1463,6911 C AVENUE NORTHEAST, ,CEDAR RAPIDS,IA,52402,-91.6393923,42.0471756
3921,MERCY NORTH FAMILY PRACTICE AND URGENT CARE,515-643-8100,800 EAST FIRST STREET,SUITE 1700,ANKENY,IA,50021,-93.587745,41.7333651
3922,MERCY SOUTH FAMILY PRACTICE AND URGENT CARE,515-643-9400,6601 SOUTHWEST 9TH STREET, ,DES MOINES,IA,50315,-93.6250345,41.5246474
3923,MERCYCARE COMMUNITY PHYSICIANS - MERCYCARE NORTH,319-221-8444,5264 COUNCIL STREET NORTHEAST, ,CEDAR RAPIDS,IA,52402,-91.6571864,42.031129299999996
3924,MERCYCARE COMMUNITY PHYSICIANS - MERCYCARE SOUTH,319-396-9097,2815 EDGEWOOD ROAD SOUTHWEST, ,CEDAR RAPIDS,IA,52404,-91.71546009999999,41.9531981
3925,MCFARLAND CLINIC - SOUTH SIDE URGENT CARE,641-844-5200,303 NICHOLAS DRIVE, ,MARSHALLTOWN,IA,50158,-92.91798890000001,42.0162604
3926,RAPIDCARE URGENT AND WALK-IN CLINIC,701-232-6211,1517 32ND AVENUE SOUTH, ,FARGO,ND,58103,-96.80254479999999,46.8330435
3927,RIVERVIEW MEDICAL CLINIC - URGENT CARE,563-289-2273,200 SOUTH CODY ROAD, ,LE CLAIRE,IA,52753,-90.3438142,41.5964437
3928,DAKOTA CLINIC - DETROIT LAKES,218-844-2300,125 FRAZEE STREET EAST, ,DETROIT LAKES,MN,56501,-95.8439142,46.815539
3929,COVENANT MEDICAL CENTER CONVENIENT CARE,319-272-7425,2710 SAINT FRANCIS DRIVE, ,WATERLOO,IA,50702,-92.3457301,42.461656
3930,URGENT CARE NEWTON,641-792-7640,321 EAST 3RD STREET NORTH, ,NEWTON,IA,50208,-93.05161070000001,41.702722200000004
3931,AVERA HOLY FAMILY HEALTH,712-362-2631,826 NORTH 8TH STREET, ,ESTHERVILLE,IA,51334,-94.83367790000001,43.4097393
3932,URGENT CARE AT UNITED MEDICAL,319-833-5888,1753 WEST RIDGEWAY AVENUE, ,WATERLOO,IA,50701,-92.3873198,42.468045200000006
3933,MCFARLAND CLINIC - URGENT CARE DUFF AVENUE,515-956-4044,1018 DUFF AVENUE, ,AMES,IA,50010,-93.6102351,42.0318284
3934,MUSCATINE URGENT CARE,563-263-1903,1903 PARK AVENUE,SUITE 1500,MUSCATINE,IA,52761,-91.0281444,41.4467855
3935,MARSHFIELD CLINIC - WAUSAU CENTER,715-847-3281,2727 PLAZA DRIVE, ,WAUSAU,WI,54401,-89.667477,44.962801500000005
3936,ASPIRUS FASTCARE CLINIC,715-842-3084,200 SOUTH 18TH AVENUE,SHOPKO,WAUSAU,WI,54401,-89.6577103,44.962089899999995
3937,HEALTHPARTNERS ARDEN HILLS CLINIC,651-490-6700,3930 NORTHWOODS DRIVE, ,ARDEN HILLS,MN,55112,-93.15121090000001,45.0596557
3938,NOW MEDICAL CENTERS - MANKATO URGENT CARE,507-625-7684,1809 ADAMS STREET, ,MANKATO,MN,56001,-93.9554687,44.1688014
3939,FRANCISCAN SKEMP HOLMEN CLINIC,608-526-3351,520 AMY DRIVE, ,HOLMEN,WI,54636,-91.26492629999998,43.9668604
3940,PRIMARY CARE AND URGENT CARE,402-445-9388,15002 WEST MAPLE ROAD, ,OMAHA,NE,68116,-96.1471318,41.2924973
3941,MERITCARE CLINIC,218-385-1800,20 WEST CENTENNIAL 84 DRIVE, ,NEW YORK MILLS,MN,56567,-95.3766837,46.5186146
3942,MANKATO CLINIC,507-625-1811,1230 EAST MAIN STREET, ,MANKATO,MN,56001,-93.98359190000001,44.1628515
3943,MERITCARE WEST FARGO,701-234-4445,1220 SHEYENNE STREET, ,WEST FARGO,ND,58078,-96.90455340000001,46.8629706
3944,FAMILY MEDICAL CENTER NORTH,701-323-6400,2830 NORTH WASHINGTON STREET, ,BISMARCK,ND,58503,-100.79436190000001,46.8377535
