Provider_ID,Hospital_Name,Address,City,State,ZIP_Code,Phone_Number,Condition,Score,Sample,Location,Hospital_overall_rating
140174,"PRESENCE MERCY MEDICAL CENTER","1325 N HIGHLAND AVENUE",AURORA,IL,60506,6308592222,"Emergency Department",24,402,"1325 N HIGHLAND AVENUE
AURORA, IL
(41.785548, -88.328888)",4
140180,"PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER","2233 W DIVISION ST",CHICAGO,IL,60622,3127702000,"Emergency Department",53,404,"2233 W DIVISION ST
CHICAGO, IL
(41.903104, -87.683213)",3
140177,"JACKSON PARK HOSPITAL","7531 S STONY ISLAND AVE",CHICAGO,IL,60649,7739477500,"Emergency Department",43,1644,"7531 S STONY ISLAND AVE
CHICAGO, IL
(41.757332, -87.58571)",1
140164,"MEMORIAL HOSPITAL OF CARBONDALE","405 W JACKSON",CARBONDALE,IL,62902,6185490721,"Emergency Department",27,401,"405 W JACKSON
CARBONDALE, IL
(37.727973, -89.220121)",2
140172,"FRANCISCAN HEALTH OLYMPIA & CHICAGO HEIGHTS","20201 S CRAWFORD AVENUE","OLYMPIA FIELDS",IL,60461,7087474000,"Emergency Department",33,764,"20201 S CRAWFORD AVENUE
OLYMPIA FIELDS, IL
(41.522571, -87.713245)",1
140181,"SOUTH SHORE HOSPITAL","8012 SOUTH CRANDON AVENUE",CHICAGO,IL,60617,7737680810,"Emergency Department",70,357,"8012 SOUTH CRANDON AVENUE
CHICAGO, IL
(41.749496, -87.568623)",2
140252,"NORTHWEST COMMUNITY HOSPITAL 1","800 W CENTRAL ROAD","ARLINGTON HEIGHTS",IL,60005,8476181000,"Emergency Department",10,406,"800 W CENTRAL ROAD
ARLINGTON HEIGHTS, IL
(42.066604, -87.992951)",4
140202,"ADVOCATE CONDELL MEDICAL CENTER","801 S MILWAUKEE AVE",LIBERTYVILLE,IL,60048,8479905200,"Emergency Department",21,410,"801 S MILWAUKEE AVE
LIBERTYVILLE, IL
(42.274563, -87.95165)",5
140231,"EDWARD HOSPITAL","801 SOUTH WASHINGTON",NAPERVILLE,IL,60540,6305273000,"Emergency Department",12,388,"801 SOUTH WASHINGTON
NAPERVILLE, IL
(41.761426, -88.149239)",4
140223,"ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 DEMPSTER ST","PARK RIDGE",IL,60068,8477232210,"Emergency Department",29,402,"1775 DEMPSTER ST
PARK RIDGE, IL
(42.039748, -87.848146)",4
140289,"ANDERSON HOSPITAL","6800 STATE ROUTE 162",MARYVILLE,IL,62062,6182885711,"Emergency Department",43,406,"6800 STATE ROUTE 162
MARYVILLE, IL
(38.738127, -89.946422)",3
140211,"DELNOR COMMUNITY HOSPITAL","300 RANDALL RD",GENEVA,IL,60134,6302083000,"Emergency Department",24,382,"300 RANDALL RD
GENEVA, IL
(41.886345, -88.340414)",5
140224,"PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO","2900 NORTH LAKE SHORE DRIVE",CHICAGO,IL,60657,7736653000,"Emergency Department",8,409,"2900 NORTH LAKE SHORE DRIVE
CHICAGO, IL
(41.933928, -87.636418)",4
140217,"PRESENCE SAINT JOSEPH HOSPITAL - ELGIN","77 N AIRLITE STREET",ELGIN,IL,60123,8476953200,"Emergency Department",20,404,"77 N AIRLITE STREET
ELGIN, IL
(42.036242, -88.327934)",3
140239,"ROCKFORD MEMORIAL HOSPITAL","2400 NORTH ROCKTON AVENUE",ROCKFORD,IL,61103,8159686861,"Emergency Department",52,842,"2400 NORTH ROCKTON AVENUE
ROCKFORD, IL
(42.298434, -89.096782)",2
140213,"SILVER CROSS HOSPITAL  AND MEDICAL CENTERS","1900 SILVER CROSS BLVD","NEW LENOX",IL,60451,8153001100,"Emergency Department",51,403,"1900 SILVER CROSS BLVD
NEW LENOX, IL
(41.54543, -87.986049)",5
140240,"WESTLAKE COMMUNITY HOSPITAL","1225 LAKE ST","MELROSE PARK",IL,60160,7089384000,"Emergency Department",26,433,"1225 LAKE ST
MELROSE PARK, IL
(41.891794, -87.848963)",2
140280,"TRINITY ROCK ISLAND","2701 17TH ST","ROCK ISLAND",IL,61201,3097795000,"Emergency Department",19,378,"2701 17TH ST
ROCK ISLAND, IL
(41.483649, -90.572799)",3
140234,"ILLINOIS VALLEY COMMUNITY HOSPITAL","925 WEST ST",PERU,IL,61354,8152233300,"Emergency Department",15,365,"925 WEST ST
PERU, IL
(41.328769, -89.125188)",4
140275,"GENESIS HEALTH SYSTEM","801 ILLINI DRIVE",SILVIS,IL,61282,3097929363,"Emergency Department",40,402,"801 ILLINI DRIVE
SILVIS, IL
(41.493068, -90.419997)",2
140251,"COMMUNITY FIRST MEDICAL CENTER","5645 W ADDISON STREET",CHICAGO,IL,60634,7732827000,"Emergency Department",26,406,"5645 W ADDISON STREET
CHICAGO, IL
(41.945878, -87.767782)",2
140281,"NORTHWESTERN MEMORIAL HOSPITAL","251 E HURON ST",CHICAGO,IL,60611,3129262000,"Emergency Department",42,383,"251 E HURON ST
CHICAGO, IL
(41.894995, -87.621364)",4
140233,"SAINT ANTHONY MEDICAL CENTER","5666 EAST STATE STREET",ROCKFORD,IL,61108,8152262000,"Emergency Department",13,408,"5666 EAST STATE STREET
ROCKFORD, IL
(42.265778, -89.0073)",2
140288,"ADVOCATE GOOD SAMARITAN HOSPITAL","3815 HIGHLAND AVENUE","DOWNERS GROVE",IL,60515,6302755900,"Emergency Department",27,395,"3815 HIGHLAND AVENUE
DOWNERS GROVE, IL
(41.819137, -88.01022)",4
141308,"WASHINGTON COUNTY HOSPITAL*","705 S GRAND",NASHVILLE,IL,62263,6183272264,"Emergency Department",18,735,"705 S GRAND
NASHVILLE, IL
(38.339118, -89.390016)",4
140242,"CENTRAL DUPAGE HOSPITAL","25 NORTH WINFIELD ROAD",WINFIELD,IL,60190,6306821600,"Emergency Department",26,388,"25 NORTH WINFIELD ROAD
WINFIELD, IL
(41.873765, -88.158095)",4
140276,"LOYOLA UNIVERSITY MEDICAL CENTER","2160 S 1ST AVENUE",MAYWOOD,IL,60153,7082169000,"Emergency Department",48,374,"2160 S 1ST AVENUE
MAYWOOD, IL
(41.858732, -87.83321)",3
141325,"OSF SAINT LUKES MEDICAL CENTER","1051 WEST SOUTH STREET",KEWANEE,IL,61443,3098533361,"Emergency Department","Not Available","Not Available","1051 WEST SOUTH STREET
KEWANEE, IL
(41.222163, -89.947769)","Not Available"
141338,"MEMORIAL HOSPITAL","1900 STATE STREET",CHESTER,IL,62233,6188264581,"Emergency Department",14,396,"1900 STATE STREET
CHESTER, IL
(37.918529, -89.812888)",3
141318,"OSF HOLY FAMILY MEDICAL CENTER","1000 W HARLEM AVENUE",MONMOUTH,IL,61462,3097343141,"Emergency Department",10,256,"1000 W HARLEM AVENUE
MONMOUTH, IL
(40.921291, -90.658986)",3
141319,"HAMMOND HENRY HOSPITAL","600 N COLLEGE AVENUE",GENESEO,IL,61254,3099446431,"Emergency Department","Not Available","Not Available","600 N COLLEGE AVENUE
GENESEO, IL
(41.460674, -90.158405)",4
141322,"ABRAHAM LINCOLN MEMORIAL HOSPITAL","200 STAHLHUT DRIVE",LINCOLN,IL,62656,2177322161,"Emergency Department",12,383,"200 STAHLHUT DRIVE
LINCOLN, IL
(40.152373, -89.388698)",4
141311,"FAIRFIELD MEMORIAL HOSPITAL 1","303 N W 11TH STREET",FAIRFIELD,IL,62837,6188422611,"Emergency Department",22,598,"303 N W 11TH STREET
FAIRFIELD, IL
(38.381637, -88.374422)",3
141317,"GIBSON COMMUNITY HOSPITAL","1120 N MELVIN STREET","GIBSON CITY",IL,60936,2177844251,"Emergency Department","Not Available","Not Available","1120 N MELVIN STREET
GIBSON CITY, IL
(40.478072, -88.370716)",3
141332,"HILLSBORO AREA HOSPITAL","1200 E TREMONT STREET",HILLSBORO,IL,62049,2175326111,"Emergency Department",26,396,"1200 E TREMONT STREET
HILLSBORO, IL
(39.153672, -89.481508)",2
141330,"HOPEDALE HOSPITAL","107 TREMONT STREET",HOPEDALE,IL,61747,3094493321,"Emergency Department",20,210,"107 TREMONT STREET
HOPEDALE, IL
(40.418383, -89.417729)",5
140304,"ADVENTIST BOLINGBROOK HOSPITAL","500 REMINGTON BOULEVARD",BOLINGBROOK,IL,60440,6302268100,"Emergency Department",26,380,"500 REMINGTON BOULEVARD
BOLINGBROOK, IL
(41.679388, -88.083883)",3
141329,"MORRISON COMMUNITY HOSPITAL","303 N JACKSON STREET",MORRISON,IL,61270,8157724003,"Emergency Department",3,174,"303 N JACKSON STREET
MORRISON, IL
(41.809131, -89.956574)","Not Available"
140290,"ST ALEXIUS MEDICAL CENTER","1555 N BARRINGTON RD","HOFFMAN ESTATES",IL,60194,8478432000,"Emergency Department",22,428,"1555 N BARRINGTON RD
HOFFMAN ESTATES, IL
(42.052409, -88.144445)",5
141316,"HOOPESTON COMMUNITY MEMORIAL HOSPITAL","701 EAST ORANGE STREET",HOOPESTON,IL,60942,2172835531,"Emergency Department","Not Available","Not Available","701 EAST ORANGE STREET
HOOPESTON, IL
(40.459188, -87.660086)","Not Available"
141310,"OSF SAINT PAUL MEDICAL CENTER","1401 E 12TH STREET",MENDOTA,IL,61342,8155397461,"Emergency Department","Not Available","Not Available","1401 E 12TH STREET
MENDOTA, IL
(41.555187, -89.105497)",4
141303,"WARNER HOSPITAL AND HEALTH SERVICES","422 W WHITE ST",CLINTON,IL,61727,2179359571,"Emergency Department","Not Available","Not Available","422 W WHITE ST
CLINTON, IL
(40.148953, -88.964616)","Not Available"
141312,"ROCHELLE COMMUNITY HOSPITAL","900 N 2ND ST",ROCHELLE,IL,61068,8155622181,"Emergency Department","Not Available","Not Available","900 N 2ND ST
ROCHELLE, IL
(41.928573, -89.062801)",4
140307,"METRO-EAST SERVICES INC","1404 CROSS STREET",SHILOH,IL,62269,6186071000,"Emergency Department",14,303,"1404 CROSS STREET
SHILOH, IL
(38.574364, -89.908825)","Not Available"
141324,"FERRELL HOSPITAL COMMUNITY FOUNDATIONS","1201 PINE STREET",ELDORADO,IL,62930,6182733361,"Emergency Department","Not Available","Not Available","1201 PINE STREET
ELDORADO, IL
(37.815198, -88.441448)",2
141336,"ST JOSEPH'S HOSPITAL","12866 TROXLER AVENUE",HIGHLAND,IL,62249,6186512600,"Emergency Department","Not Available","Not Available","12866 TROXLER AVENUE
HIGHLAND, IL
(38.757077, -89.667358)",4
141313,"MASON DISTRICT HOSPITAL","615 NORTH PROMENADE STREET,P O BOX 530",HAVANA,IL,62644,3095434431,"Emergency Department",17,357,"615 NORTH PROMENADE STREET,P O BOX 530
HAVANA, IL
(40.305713, -90.056111)",4
141334,"ST JOSEPH MEMORIAL HOSPITAL","2 SOUTH HOSPITAL DRIVE",MURPHYSBORO,IL,62966,6186843156,"Emergency Department",23,405,"2 SOUTH HOSPITAL DRIVE
MURPHYSBORO, IL
(37.773205, -89.32635)",3
141304,"GENESIS MEDICAL CENTER, ALEDO","409 NW 9TH AVENUE",ALEDO,IL,61231,3095825301,"Emergency Department",10,348,"409 NW 9TH AVENUE
ALEDO, IL
(41.20508, -90.758485)",3
150002,"METHODIST HOSPITALS INC","600 GRANT ST",GARY,IN,46402,2198864000,"Emergency Department",58,104,"600 GRANT ST
GARY, IN
(41.599436, -87.357023)",3
141337,"PERRY MEMORIAL HOSPITAL","530 PARK AVENUE EAST",PRINCETON,IL,61356,8158752811,"Emergency Department",26,439,"530 PARK AVENUE EAST
PRINCETON, IL
(41.36801, -89.455958)",3
141326,"HAMILTON MEMORIAL HOSPITAL DISTRICT","611 S MARSHALL AVENUE",MCLEANSBORO,IL,62859,6186432361,"Emergency Department","Not Available","Not Available","611 S MARSHALL AVENUE
MCLEANSBORO, IL
(38.087565, -88.541243)",2
140300,"PROVIDENT HOSPITAL OF CHICAGO","500 E 51ST ST",CHICAGO,IL,60615,3125722000,"Emergency Department",51,406,"500 E 51ST ST
CHICAGO, IL
(41.802158, -87.614193)","Not Available"
141305,"MEMORIAL HOSPITAL","1454 N COUNTY ROAD 2050",CARTHAGE,IL,62321,2173578850,"Emergency Department",21,252,"1454 N COUNTY ROAD 2050
CARTHAGE, IL
(40.409306, -91.111319)",3
141335,"MERCY HARVARD HOSPITAL","901 GRANT STREET",HARVARD,IL,60033,8159435431,"Emergency Department",14,601,"901 GRANT STREET
HARVARD, IL
(42.425992, -88.607748)",3
141339,"TAYLORVILLE MEMORIAL HOSPITAL","201 EAST PLEASANT STREET",TAYLORVILLE,IL,62568,2178243331,"Emergency Department",19,382,"201 EAST PLEASANT STREET
TAYLORVILLE, IL
(39.553753, -89.293754)",4
141307,"PINCKNEYVILLE COMMUNITY HOSPITAL","5383 STATE ROUTE 154",PINCKNEYVILLE,IL,62274,6183572187,"Emergency Department","Not Available","Not Available","5383 STATE ROUTE 154
PINCKNEYVILLE, IL
(38.08023, -89.368631)","Not Available"
150005,"HENDRICKS REGIONAL HEALTH","1000 E MAIN ST",DANVILLE,IN,46122,3177454451,"Emergency Department",17,419,"1000 E MAIN ST
DANVILLE, IN
(39.76071, -86.500995)",5
141327,"WABASH GENERAL HOSPITAL 1","1418 COLLEGE DRIVE","MOUNT CARMEL",IL,62863,6182628621,"Emergency Department",2,418,"1418 COLLEGE DRIVE
MOUNT CARMEL, IL
(38.421625, -87.768772)",4
141315,"ILLINI COMMUNITY HOSPITAL","640 W WASHINGTON",PITTSFIELD,IL,62363,2172852113,"Emergency Department",28,311,"640 W WASHINGTON
PITTSFIELD, IL
(39.606793, -90.815055)",3
141341,"PANA COMMUNITY HOSPITAL","101 E NINTH STREET",PANA,IL,62557,2175622131,"Emergency Department","Not Available","Not Available","101 E NINTH STREET
PANA, IL
(39.380296, -89.084213)",3
141323,"MASSAC MEMORIAL HOSPITAL","28 CHICK STREET, PO BOX 850",METROPOLIS,IL,62960,6185242176,"Emergency Department",15,351,"28 CHICK STREET, PO BOX 850
METROPOLIS, IL
(37.166836, -88.739578)",4
140291,"ADVOCATE GOOD SHEPHERD HOSPITAL","450 WEST HIGHWAY 22",BARRINGTON,IL,60010,8473819600,"Emergency Department",19,407,"450 WEST HIGHWAY 22
BARRINGTON, IL
(42.193415, -88.177959)",4
141340,"VALLEY WEST COMMUNITY HOSPITAL","1301 NORTH MAIN STREET",SANDWICH,IL,60548,8157868484,"Emergency Department",10,427,"1301 NORTH MAIN STREET
SANDWICH, IL
(41.657133, -88.62192)",4
141309,"ADVOCATE EUREKA  HOSPITAL","101 S MAJOR ST",EUREKA,IL,61530,3094672371,"Emergency Department",14,395,"101 S MAJOR ST
EUREKA, IL
(40.721405, -89.271661)",4
141333,"SARAH D CULBERTSON MEMORIAL HOSPITAL","238 SOUTH CONGRESS STREET",RUSHVILLE,IL,62681,2173224321,"Emergency Department","Not Available","Not Available","238 SOUTH CONGRESS STREET
RUSHVILLE, IL
(40.117669, -90.563602)","Not Available"
141301,"KIRBY MEDICAL CENTER","1000 MEDICAL CENTER DRIVE",MONTICELLO,IL,61856,2177622115,"Emergency Department","Not Available","Not Available","1000 MEDICAL CENTER DRIVE
MONTICELLO, IL
(40.060163, -88.56377)","Not Available"
141321,"FRANKLIN HOSPITAL","201 BAILEY LANE",BENTON,IL,62812,6184393161,"Emergency Department",14,244,"201 BAILEY LANE
BENTON, IL
(38.009137, -88.917142)",2
141331,"MARSHALL BROWNING HOSPITAL","900 NORTH WASHINGTON STREET","DU QUOIN",IL,62832,6185422146,"Emergency Department",5,105,"900 NORTH WASHINGTON STREET
DU QUOIN, IL
(38.024441, -89.2368)",4
140292,"ADVENTIST GLENOAKS","701 WINTHROP AVENUE","GLENDALE HEIGHTS",IL,60139,6305456160,"Emergency Department",12,377,"701 WINTHROP AVENUE
GLENDALE HEIGHTS, IL
(41.915166, -88.058597)",3
150012,"SAINT JOSEPH REGIONAL MEDICAL CENTER","5215 HOLY CROSS PKWY",MISHAWAKA,IN,46545,5743355000,"Emergency Department",27,464,"5215 HOLY CROSS PKWY
MISHAWAKA, IN
(41.704501, -86.174459)",3
150001,"JOHNSON MEMORIAL HOSPITAL","1125 W JEFFERSON ST",FRANKLIN,IN,46131,3177363300,"Emergency Department",12,559,"1125 W JEFFERSON ST
FRANKLIN, IN
(39.480598, -86.076663)",4
141350,"ST FRANCIS HOSPITAL","1215 FRANCISCAN DR",LITCHFIELD,IL,62056,2173242191,"Emergency Department","Not Available","Not Available","1215 FRANCISCAN DR
LITCHFIELD, IL
(39.18081, -89.639636)",3
141348,"RED BUD REGIONAL HOSPITAL","325 SPRING STREET","RED BUD",IL,62278,6182823831,"Emergency Department",15,430,"325 SPRING STREET
RED BUD, IL
(38.209605, -89.996408)",3
141345,"SALEM TOWNSHIP HOSPITAL","1201 RICKER DRIVE",SALEM,IL,62881,6185483194,"Emergency Department","Not Available","Not Available","1201 RICKER DRIVE
SALEM, IL
(38.64083, -88.948337)",3
150008,"ST CATHERINE HOSPITAL INC","4321 FIR ST","EAST CHICAGO",IN,46312,2193927004,"Emergency Department",26,413,"4321 FIR ST
EAST CHICAGO, IN
(41.634064, -87.448542)",4
150004,"FRANCISCAN HEALTH HAMMOND","5454 HOHMAN AVE",HAMMOND,IN,46320,2199322300,"Emergency Department",35,400,"5454 HOHMAN AVE
HAMMOND, IN
(41.61449, -87.52201)",3
141347,"CARLINVILLE AREA HOSPITAL","20733 N BROAD STREET",CARLINVILLE,IL,62626,2178543141,"Emergency Department",22,417,"20733 N BROAD STREET
CARLINVILLE, IL
(39.299642, -89.88163)",4
150006,"LA PORTE HOSPITAL","1007 LINCOLNWAY","LA PORTE",IN,46350,2193261234,"Emergency Department",23,309,"1007 LINCOLNWAY
LA PORTE, IN
(41.609841, -86.723849)",3
150009,"CLARK MEMORIAL HOSPITAL","1220 MISSOURI AVE",JEFFERSONVILLE,IN,47130,8122832147,"Emergency Department",29,374,"1220 MISSOURI AVE
JEFFERSONVILLE, IN
(38.282784, -85.749248)",3
141343,"CRAWFORD MEMORIAL HOSPITAL","1000 NORTH ALLEN STREET",ROBINSON,IL,62454,6185462514,"Emergency Department","Not Available","Not Available","1000 NORTH ALLEN STREET
ROBINSON, IL
(39.013161, -87.749248)",5
150011,"MARION GENERAL HOSPITAL","441 N WABASH AVE",MARION,IN,46952,7656606000,"Emergency Department",9,389,"441 N WABASH AVE
MARION, IN
(40.563853, -85.665139)",3
150007,"COMMUNITY HOWARD REGIONAL HEALTH INC","3500 S LAFOUNTAIN ST",KOKOMO,IN,46902,7654538547,"Emergency Department",20,591,"3500 S LAFOUNTAIN ST
KOKOMO, IN
(40.446835, -86.127103)",3
141342,"UNION COUNTY HOSPITAL","517 NORTH MAIN STREET",ANNA,IL,62906,6188334511,"Emergency Department",21,429,"517 NORTH MAIN STREET
ANNA, IL
(37.465305, -89.245019)",4
141344,"LAWRENCE COUNTY MEMORIAL HOSPITAL","2200 STATE ST",LAWRENCEVILLE,IL,62439,6189431000,"Emergency Department","Not Available","Not Available","2200 STATE ST
LAWRENCEVILLE, IL
(38.729518, -87.69415)",3
141351,"CLAY COUNTY HOSPITAL","911 STACY BURK DRIVE",FLORA,IL,62839,6186622131,"Emergency Department",15,177,"911 STACY BURK DRIVE
FLORA, IL
(38.680978, -88.470337)",2
150010,"ST VINCENT KOKOMO","1907 W SYCAMORE ST",KOKOMO,IN,46904,7654525611,"Emergency Department",27,406,"1907 W SYCAMORE ST
KOKOMO, IN
(40.487218, -86.155487)",4
150181,"ST VINCENT FISHERS HOSPITAL INC","13861 OLIO ROAD",FISHERS,IN,46037,3174159000,"Emergency Department",26,397,"13861 OLIO ROAD
FISHERS, IN
(39.988852, -85.918844)",4
150021,"PARKVIEW REGIONAL MEDICAL CENTER","11109 PARKVIEW PLAZA DRIVE","FORT WAYNE",IN,46845,2602661000,"Emergency Department",14,415,"11109 PARKVIEW PLAZA DRIVE
FORT WAYNE, IN
(41.187063, -85.09946)",3
150037,"HANCOCK REGIONAL HOSPITAL","801 N STATE ST",GREENFIELD,IN,46140,3174625544,"Emergency Department",27,499,"801 N STATE ST
GREENFIELD, IN
(39.794952, -85.769604)",3
150034,"ST MARY MEDICAL CENTER INC","1500 S LAKE PARK AVE",HOBART,IN,46342,2199420551,"Emergency Department",14,410,"1500 S LAKE PARK AVE
HOBART, IN
(41.512654, -87.258902)",3
150091,"PARKVIEW HUNTINGTON HOSPITAL","2001 STULTS RD",HUNTINGTON,IN,46750,2603553000,"Emergency Department",14,414,"2001 STULTS RD
HUNTINGTON, IN
(40.90545, -85.4906)",4
150059,"RIVERVIEW HEALTH","395 WESTFIELD RD",NOBLESVILLE,IN,46060,3177767106,"Emergency Department",12,349,"395 WESTFIELD RD
NOBLESVILLE, IN
(40.047026, -86.024081)",4
150064,"FAYETTE REGIONAL HEALTH SYSTEM","1941 VIRGINIA AVE",CONNERSVILLE,IN,47331,7658255131,"Emergency Department",41,380,"1941 VIRGINIA AVE
CONNERSVILLE, IN
(39.65592, -85.131984)",3
150115,"MEMORIAL HOSPITAL AND HEALTH CARE CENTER","800 W 9TH ST",JASPER,IN,47546,8129962345,"Emergency Department",26,382,"800 W 9TH ST
JASPER, IN
(38.393743, -86.941281)",5
150035,"PORTER REGIONAL HOSPITAL","85 EAST US HWY 6",VALPARAISO,IN,46383,2199838300,"Emergency Department",19,407,"85 EAST US HWY 6
VALPARAISO, IN
(41.55007, -87.051316)",4
150024,"ESKENAZI HEALTH","720 ESKENAZI AVENUE",INDIANAPOLIS,IN,46202,3178804818,"Emergency Department",48,439,"720 ESKENAZI AVENUE
INDIANAPOLIS, IN
(39.78053, -86.17345)",4
150026,"GOSHEN GENERAL HOSPITAL","200 HIGH PARK AVE",GOSHEN,IN,46526,5743641000,"Emergency Department",19,409,"200 HIGH PARK AVE
GOSHEN, IN
(41.564326, -85.829995)",3
150100,"ST VINCENT EVANSVILLE","3700 WASHINGTON AVE",EVANSVILLE,IN,47750,8124854000,"Emergency Department",26,394,"3700 WASHINGTON AVE
EVANSVILLE, IN
(37.962408, -87.50554)",3
150090,"FRANCISCAN HEALTH DYER","24 JOLIET ST",DYER,IN,46311,2198652141,"Emergency Department",30,401,"24 JOLIET ST
DYER, IN
(41.494365, -87.524166)",3
150112,"COLUMBUS REGIONAL HOSPITAL","2400 E 17TH ST",COLUMBUS,IN,47201,8123794441,"Emergency Department",16,592,"2400 E 17TH ST
COLUMBUS, IN
(39.215872, -85.896854)",4
150082,"DEACONESS HOSPITAL INC","600 MARY ST",EVANSVILLE,IN,47747,8124505000,"Emergency Department",17,405,"600 MARY ST
EVANSVILLE, IN
(37.983317, -87.570724)",2
150075,"BLUFFTON REGIONAL MEDICAL CENTER","303 S MAIN ST",BLUFFTON,IN,46714,2608243210,"Emergency Department",17,429,"303 S MAIN ST
BLUFFTON, IN
(40.737645, -85.171494)",4
150022,"FRANCISCAN HEALTH CRAWFORDSVILLE","1710 LAFAYETTE RD",CRAWFORDSVILLE,IN,47933,7653622800,"Emergency Department",10,436,"1710 LAFAYETTE RD
CRAWFORDSVILLE, IN
(40.066073, -86.908085)",4
150017,"LUTHERAN HOSPITAL OF INDIANA","7950 W JEFFERSON BLVD","FORT WAYNE",IN,46804,2604357001,"Emergency Department",18,434,"7950 W JEFFERSON BLVD
FORT WAYNE, IN
(41.037374, -85.245885)",2
150061,"DAVIESS COMMUNITY HOSPITAL","1314 E WALNUT ST",WASHINGTON,IN,47501,8122542760,"Emergency Department",15,558,"1314 E WALNUT ST
WASHINGTON, IN
(38.658695, -87.160319)",4
150084,"ST VINCENT HOSPITAL & HEALTH SERVICES","2001 W 86TH ST",INDIANAPOLIS,IN,46260,3173387000,"Emergency Department",42,360,"2001 W 86TH ST
INDIANAPOLIS, IN
(39.911993, -86.196241)",4
150088,"ST VINCENT ANDERSON REGIONAL HOSPITAL INC","2015 JACKSON ST",ANDERSON,IN,46016,7656468373,"Emergency Department",57,377,"2015 JACKSON ST
ANDERSON, IN
(40.096257, -85.680467)",3
150018,"ELKHART GENERAL HOSPITAL","600 E BLVD",ELKHART,IN,46514,5742942621,"Emergency Department",31,635,"600 E BLVD
ELKHART, IN
(41.678761, -85.991833)",3
150113,"COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY","1515 N MADISON AVE",ANDERSON,IN,46011,7652984242,"Emergency Department",28,407,"1515 N MADISON AVE
ANDERSON, IN
(40.130781, -85.691569)",3
150076,"SAINT JOSEPH REGIONAL MEDICAL CENTER - PLYMOUTH","1915 LAKE AVE",PLYMOUTH,IN,46563,5749484000,"Emergency Department",23,410,"1915 LAKE AVE
PLYMOUTH, IN
(41.335573, -86.331427)",4
150042,"GOOD SAMARITAN HOSPITAL","520 S 7TH ST",VINCENNES,IN,47591,8128825220,"Emergency Department",21,877,"520 S 7TH ST
VINCENNES, IN
(38.67292, -87.534213)",4
150030,"HENRY COUNTY MEMORIAL HOSPITAL","1000 N 16TH ST","NEW CASTLE",IN,47362,7655210890,"Emergency Department",16,384,"1000 N 16TH ST
NEW CASTLE, IN
(39.942474, -85.36501)",5
150109,"FRANCISCAN HEALTH LAFAYETTE","1701 S CREASY LN",LAFAYETTE,IN,47905,7655024334,"Emergency Department",15,441,"1701 S CREASY LN
LAFAYETTE, IN
(40.393845, -86.838378)",5
150072,"MEMORIAL HOSPITAL","1101 MICHIGAN AVE",LOGANSPORT,IN,46947,5747537541,"Emergency Department",20,624,"1101 MICHIGAN AVE
LOGANSPORT, IN
(40.762465, -86.361246)",4
150065,"SCHNECK MEDICAL CENTER","411 W TIPTON ST",SEYMOUR,IN,47274,8125222349,"Emergency Department",11,636,"411 W TIPTON ST
SEYMOUR, IN
(38.956734, -85.891356)",5
150102,"STARKE HOSPITAL","102 E CULVER RD",KNOX,IN,46534,5747721102,"Emergency Department",18,285,"102 E CULVER RD
KNOX, IN
(41.288064, -86.621937)",4
150058,"MEMORIAL HOSPITAL OF SOUTH BEND","615 N MICHIGAN ST","SOUTH BEND",IN,46601,5746471000,"Emergency Department",87,480,"615 N MICHIGAN ST
SOUTH BEND, IN
(41.683711, -86.25057)",5
150047,"ST JOSEPH HOSPITAL","700 BROADWAY","FORT WAYNE",IN,46802,2604253000,"Emergency Department",17,421,"700 BROADWAY
FORT WAYNE, IN
(41.078891, -85.148873)",2
